@RELATION 'Shuttle, without duplicates, v01'

@ATTRIBUTE 'att1' real
@ATTRIBUTE 'att2' real
@ATTRIBUTE 'att3' real
@ATTRIBUTE 'att4' real
@ATTRIBUTE 'att5' real
@ATTRIBUTE 'att6' real
@ATTRIBUTE 'att7' real
@ATTRIBUTE 'att8' real
@ATTRIBUTE 'att9' real
@ATTRIBUTE 'id' real
@ATTRIBUTE 'outlier' {'yes','no'}

@DATA
104.0,0.0,104.0,-1.0,70.0,0.0,1.0,35.0,34.0,10922.0,'no'
56.0,1.0,97.0,0.0,54.0,0.0,41.0,42.0,2.0,981.0,'no'
55.0,0.0,77.0,-1.0,-28.0,1.0,21.0,105.0,84.0,6665.0,'no'
37.0,0.0,76.0,-6.0,24.0,11.0,39.0,52.0,14.0,11782.0,'no'
42.0,-1.0,79.0,0.0,42.0,0.0,38.0,38.0,0.0,13070.0,'no'
43.0,-5.0,86.0,-2.0,42.0,0.0,44.0,45.0,2.0,5231.0,'no'
46.0,-1.0,84.0,-2.0,46.0,-3.0,38.0,38.0,0.0,909.0,'no'
46.0,0.0,83.0,0.0,46.0,12.0,37.0,36.0,0.0,9603.0,'no'
37.0,-5.0,107.0,0.0,38.0,4.0,69.0,68.0,0.0,6973.0,'no'
55.0,0.0,77.0,2.0,28.0,0.0,22.0,49.0,26.0,5387.0,'no'
41.0,0.0,108.0,0.0,42.0,5.0,67.0,67.0,0.0,3548.0,'no'
45.0,-3.0,76.0,0.0,46.0,9.0,31.0,30.0,0.0,2785.0,'no'
48.0,3.0,83.0,0.0,46.0,0.0,35.0,36.0,2.0,9153.0,'no'
49.0,0.0,95.0,4.0,46.0,-30.0,46.0,49.0,2.0,4909.0,'no'
45.0,4.0,76.0,0.0,44.0,0.0,32.0,32.0,0.0,4552.0,'no'
46.0,1.0,86.0,4.0,46.0,-1.0,40.0,39.0,0.0,8376.0,'no'
46.0,3.0,76.0,0.0,46.0,6.0,30.0,29.0,0.0,3462.0,'no'
53.0,0.0,87.0,1.0,52.0,-8.0,34.0,35.0,2.0,7283.0,'no'
43.0,-1.0,85.0,0.0,42.0,-10.0,42.0,44.0,2.0,14488.0,'no'
37.0,0.0,79.0,-2.0,10.0,-5.0,42.0,68.0,26.0,13451.0,'no'
41.0,4.0,75.0,0.0,42.0,21.0,34.0,34.0,0.0,10964.0,'no'
43.0,-5.0,76.0,1.0,42.0,-19.0,33.0,35.0,2.0,5395.0,'no'
42.0,4.0,79.0,0.0,42.0,0.0,37.0,38.0,0.0,1879.0,'no'
51.0,0.0,86.0,0.0,50.0,-27.0,35.0,37.0,2.0,4884.0,'no'
37.0,0.0,79.0,-7.0,0.0,0.0,42.0,79.0,36.0,6214.0,'no'
37.0,0.0,76.0,0.0,28.0,26.0,40.0,48.0,8.0,9888.0,'no'
44.0,0.0,89.0,0.0,42.0,-18.0,45.0,48.0,2.0,4814.0,'no'
51.0,1.0,84.0,0.0,52.0,11.0,33.0,32.0,0.0,10246.0,'no'
55.0,0.0,78.0,3.0,46.0,0.0,23.0,32.0,8.0,925.0,'no'
45.0,0.0,86.0,-1.0,46.0,17.0,40.0,39.0,0.0,12696.0,'no'
37.0,0.0,78.0,0.0,-4.0,0.0,42.0,83.0,42.0,12715.0,'no'
37.0,0.0,76.0,0.0,26.0,-21.0,40.0,50.0,10.0,6912.0,'no'
41.0,1.0,77.0,8.0,42.0,13.0,36.0,35.0,0.0,1476.0,'no'
37.0,0.0,78.0,0.0,36.0,-13.0,41.0,42.0,2.0,6288.0,'no'
45.0,0.0,118.0,1751.0,310.0,15164.0,73.0,-191.0,-264.0,11751.0,'no'
37.0,-1.0,76.0,0.0,36.0,-13.0,39.0,40.0,2.0,865.0,'no'
56.0,1.0,87.0,0.0,56.0,20.0,31.0,30.0,0.0,2858.0,'no'
46.0,0.0,88.0,3.0,46.0,0.0,42.0,42.0,0.0,2935.0,'no'
55.0,0.0,80.0,0.0,-6.0,-29.0,25.0,88.0,64.0,1047.0,'no'
37.0,0.0,106.0,0.0,36.0,4.0,68.0,69.0,2.0,2606.0,'no'
37.0,0.0,94.0,-5.0,16.0,0.0,57.0,79.0,22.0,11211.0,'no'
56.0,1.0,98.0,0.0,44.0,22.0,42.0,54.0,12.0,5355.0,'no'
45.0,0.0,76.0,0.0,44.0,-2.0,31.0,32.0,2.0,8252.0,'no'
37.0,-51.0,106.0,-1.0,30.0,0.0,69.0,75.0,6.0,4855.0,'no'
37.0,0.0,75.0,0.0,38.0,23.0,37.0,36.0,0.0,12471.0,'no'
53.0,0.0,84.0,0.0,52.0,-23.0,31.0,32.0,2.0,12750.0,'no'
37.0,0.0,77.0,0.0,6.0,-22.0,40.0,72.0,32.0,424.0,'no'
55.0,0.0,78.0,0.0,2.0,11.0,23.0,75.0,52.0,12355.0,'no'
49.0,0.0,88.0,0.0,50.0,8.0,40.0,39.0,0.0,10840.0,'no'
55.0,0.0,77.0,0.0,16.0,20.0,22.0,62.0,40.0,4430.0,'no'
56.0,0.0,97.0,0.0,52.0,20.0,41.0,46.0,4.0,14285.0,'no'
56.0,3.0,85.0,0.0,56.0,1.0,29.0,28.0,0.0,4161.0,'no'
46.0,-3.0,90.0,0.0,46.0,0.0,44.0,44.0,0.0,1923.0,'no'
37.0,1.0,81.0,-2.0,34.0,0.0,44.0,48.0,4.0,14002.0,'no'
44.0,0.0,77.0,0.0,44.0,6.0,33.0,33.0,0.0,7471.0,'no'
44.0,3.0,77.0,0.0,44.0,1.0,33.0,34.0,0.0,10236.0,'no'
55.0,4.0,81.0,5.0,54.0,0.0,25.0,26.0,2.0,1876.0,'no'
37.0,0.0,80.0,0.0,24.0,9.0,43.0,57.0,14.0,9913.0,'no'
37.0,0.0,99.0,-1.0,28.0,-3.0,61.0,70.0,8.0,13614.0,'no'
44.0,0.0,81.0,-1.0,44.0,10.0,38.0,37.0,0.0,1817.0,'no'
37.0,0.0,77.0,0.0,-6.0,0.0,41.0,85.0,44.0,8296.0,'no'
39.0,-4.0,86.0,0.0,38.0,0.0,48.0,48.0,0.0,8011.0,'no'
47.0,0.0,90.0,6.0,46.0,0.0,43.0,43.0,0.0,7131.0,'no'
37.0,0.0,77.0,0.0,26.0,26.0,40.0,51.0,12.0,9840.0,'no'
37.0,0.0,106.0,0.0,24.0,14.0,69.0,82.0,14.0,5595.0,'no'
80.0,0.0,84.0,-5.0,-20.0,0.0,4.0,105.0,100.0,1154.0,'no'
37.0,0.0,75.0,-6.0,24.0,0.0,38.0,52.0,14.0,8135.0,'no'
41.0,0.0,89.0,-1.0,38.0,-15.0,48.0,50.0,2.0,9166.0,'no'
67.0,0.0,109.0,-5.0,68.0,0.0,42.0,42.0,0.0,10676.0,'no'
52.0,0.0,86.0,3.0,52.0,0.0,34.0,34.0,0.0,7077.0,'no'
43.0,5.0,83.0,1.0,42.0,0.0,40.0,42.0,2.0,10212.0,'no'
37.0,0.0,81.0,5.0,36.0,-4.0,43.0,44.0,2.0,10582.0,'no'
49.0,0.0,102.0,0.0,50.0,6.0,53.0,53.0,0.0,11839.0,'no'
55.0,0.0,78.0,5.0,10.0,1.0,23.0,68.0,46.0,2035.0,'no'
37.0,0.0,81.0,0.0,10.0,-3.0,45.0,71.0,26.0,14466.0,'no'
45.0,0.0,88.0,0.0,44.0,-5.0,42.0,44.0,2.0,14388.0,'no'
49.0,3.0,84.0,0.0,46.0,-14.0,35.0,37.0,2.0,3091.0,'no'
56.0,1.0,82.0,0.0,54.0,-6.0,26.0,28.0,2.0,2714.0,'no'
41.0,-1.0,78.0,-4.0,42.0,-6.0,37.0,37.0,0.0,10849.0,'no'
56.0,0.0,97.0,0.0,54.0,5.0,40.0,42.0,2.0,977.0,'no'
37.0,0.0,79.0,0.0,2.0,-12.0,42.0,76.0,34.0,7666.0,'no'
49.0,-1.0,81.0,0.0,46.0,-24.0,33.0,35.0,2.0,1289.0,'no'
53.0,0.0,103.0,0.0,54.0,28.0,50.0,49.0,0.0,4233.0,'no'
56.0,0.0,78.0,0.0,26.0,7.0,22.0,52.0,30.0,8808.0,'no'
45.0,0.0,82.0,0.0,46.0,10.0,37.0,35.0,0.0,7632.0,'no'
56.0,0.0,77.0,0.0,-2.0,8.0,21.0,79.0,58.0,4179.0,'no'
47.0,-1.0,109.0,1.0,46.0,0.0,62.0,62.0,0.0,13540.0,'no'
85.0,0.0,88.0,3.0,2.0,0.0,3.0,86.0,82.0,3093.0,'no'
37.0,0.0,77.0,0.0,18.0,13.0,40.0,59.0,18.0,6840.0,'no'
47.0,3.0,82.0,-1.0,46.0,0.0,34.0,35.0,0.0,8596.0,'no'
48.0,-4.0,85.0,0.0,46.0,0.0,37.0,39.0,2.0,8850.0,'no'
46.0,0.0,77.0,8.0,46.0,4.0,31.0,30.0,0.0,3300.0,'no'
56.0,0.0,95.0,4.0,44.0,0.0,40.0,51.0,12.0,8660.0,'no'
42.0,1.0,102.0,0.0,42.0,0.0,60.0,61.0,2.0,296.0,'no'
37.0,-84.0,106.0,0.0,34.0,0.0,69.0,72.0,4.0,11089.0,'no'
47.0,1.0,107.0,0.0,46.0,0.0,59.0,60.0,0.0,6783.0,'no'
52.0,0.0,82.0,-2.0,52.0,0.0,29.0,30.0,0.0,3473.0,'no'
50.0,-5.0,86.0,-2.0,50.0,-4.0,36.0,37.0,0.0,11551.0,'no'
47.0,3.0,78.0,-6.0,46.0,0.0,31.0,32.0,0.0,13318.0,'no'
37.0,0.0,105.0,-2.0,30.0,2.0,68.0,74.0,6.0,5006.0,'no'
51.0,0.0,84.0,0.0,50.0,-7.0,33.0,35.0,2.0,6512.0,'no'
55.0,0.0,79.0,-4.0,20.0,0.0,24.0,59.0,34.0,9976.0,'no'
54.0,-1.0,87.0,0.0,54.0,0.0,33.0,33.0,0.0,145.0,'no'
45.0,2.0,88.0,0.0,44.0,-1.0,42.0,44.0,2.0,11467.0,'no'
37.0,0.0,97.0,0.0,26.0,-30.0,60.0,71.0,12.0,9268.0,'no'
45.0,-1.0,77.0,0.0,44.0,-16.0,32.0,34.0,2.0,11679.0,'no'
41.0,1.0,76.0,0.0,42.0,3.0,34.0,34.0,0.0,11529.0,'no'
41.0,0.0,88.0,0.0,42.0,2.0,47.0,47.0,0.0,1767.0,'no'
37.0,0.0,107.0,0.0,28.0,-4.0,70.0,78.0,8.0,12013.0,'no'
55.0,0.0,93.0,0.0,12.0,3.0,37.0,80.0,42.0,3058.0,'no'
37.0,0.0,83.0,0.0,10.0,-22.0,46.0,72.0,26.0,9557.0,'no'
41.0,-4.0,81.0,0.0,42.0,0.0,40.0,40.0,0.0,13765.0,'no'
37.0,0.0,76.0,0.0,26.0,29.0,39.0,50.0,12.0,13466.0,'no'
64.0,0.0,113.0,1.0,64.0,21.0,49.0,48.0,0.0,4494.0,'no'
37.0,0.0,79.0,0.0,34.0,0.0,41.0,45.0,4.0,927.0,'no'
44.0,0.0,79.0,0.0,42.0,-23.0,35.0,37.0,2.0,339.0,'no'
37.0,0.0,77.0,0.0,16.0,19.0,40.0,61.0,22.0,6334.0,'no'
79.0,-4.0,83.0,-2.0,-32.0,509.0,4.0,117.0,112.0,6244.0,'no'
37.0,0.0,77.0,0.0,-20.0,27.0,41.0,98.0,58.0,21.0,'no'
37.0,0.0,78.0,0.0,20.0,-21.0,42.0,57.0,16.0,13117.0,'no'
55.0,0.0,93.0,3.0,54.0,0.0,37.0,39.0,2.0,8685.0,'no'
55.0,0.0,95.0,2.0,36.0,-19.0,40.0,59.0,20.0,2517.0,'no'
55.0,0.0,77.0,0.0,-28.0,22.0,22.0,106.0,84.0,3900.0,'no'
49.0,-1.0,89.0,0.0,50.0,19.0,40.0,40.0,0.0,6649.0,'no'
45.0,0.0,79.0,0.0,44.0,-6.0,33.0,35.0,2.0,3776.0,'no'
41.0,3.0,78.0,0.0,38.0,-27.0,37.0,39.0,2.0,13805.0,'no'
55.0,0.0,79.0,0.0,12.0,4.0,23.0,66.0,42.0,2711.0,'no'
37.0,0.0,76.0,1.0,26.0,10.0,39.0,50.0,12.0,8426.0,'no'
105.0,-2.0,107.0,-4.0,70.0,0.0,2.0,37.0,36.0,11418.0,'no'
43.0,0.0,82.0,-5.0,42.0,0.0,39.0,41.0,2.0,11279.0,'no'
52.0,4.0,82.0,3.0,52.0,0.0,30.0,30.0,0.0,6018.0,'no'
56.0,0.0,95.0,0.0,42.0,4.0,40.0,54.0,14.0,9914.0,'no'
51.0,-1.0,79.0,0.0,50.0,-8.0,28.0,30.0,2.0,4164.0,'no'
52.0,0.0,91.0,0.0,52.0,0.0,38.0,39.0,0.0,3398.0,'no'
37.0,0.0,77.0,0.0,38.0,22.0,40.0,39.0,0.0,13689.0,'no'
55.0,6.0,77.0,0.0,-22.0,0.0,23.0,101.0,78.0,5096.0,'no'
52.0,-4.0,86.0,0.0,52.0,0.0,34.0,34.0,0.0,12035.0,'no'
37.0,-2.0,104.0,0.0,20.0,-30.0,67.0,83.0,16.0,7745.0,'no'
37.0,0.0,100.0,0.0,28.0,0.0,64.0,72.0,8.0,14248.0,'no'
41.0,0.0,75.0,0.0,38.0,-26.0,34.0,36.0,2.0,6444.0,'no'
44.0,1.0,85.0,0.0,44.0,0.0,41.0,41.0,0.0,9331.0,'no'
56.0,0.0,99.0,-2.0,50.0,0.0,43.0,50.0,6.0,5915.0,'no'
37.0,-1.0,79.0,3.0,0.0,0.0,42.0,79.0,36.0,6173.0,'no'
55.0,0.0,78.0,0.0,6.0,21.0,23.0,73.0,50.0,5075.0,'no'
56.0,0.0,81.0,0.0,-6.0,-1.0,25.0,88.0,64.0,1248.0,'no'
48.0,0.0,86.0,8.0,46.0,0.0,38.0,40.0,2.0,12112.0,'no'
59.0,3.0,108.0,0.0,56.0,-23.0,49.0,51.0,2.0,1870.0,'no'
49.0,0.0,86.0,2.0,46.0,-15.0,38.0,40.0,2.0,1055.0,'no'
46.0,0.0,88.0,0.0,44.0,-27.0,42.0,44.0,2.0,10655.0,'no'
55.0,0.0,93.0,0.0,46.0,-27.0,37.0,46.0,8.0,2951.0,'no'
37.0,0.0,106.0,0.0,28.0,-15.0,68.0,77.0,8.0,13046.0,'no'
55.0,0.0,87.0,3.0,54.0,0.0,32.0,33.0,0.0,1986.0,'no'
41.0,0.0,77.0,0.0,42.0,10.0,36.0,36.0,0.0,2894.0,'no'
53.0,-3.0,104.0,0.0,54.0,0.0,50.0,49.0,0.0,13568.0,'no'
44.0,0.0,86.0,-5.0,44.0,0.0,42.0,42.0,0.0,10988.0,'no'
55.0,0.0,95.0,0.0,54.0,24.0,40.0,41.0,2.0,5698.0,'no'
37.0,0.0,81.0,3.0,36.0,0.0,43.0,44.0,2.0,7415.0,'no'
49.0,0.0,86.0,0.0,46.0,-17.0,37.0,39.0,2.0,3908.0,'no'
44.0,0.0,75.0,0.0,42.0,-24.0,31.0,34.0,2.0,3867.0,'no'
55.0,0.0,77.0,0.0,10.0,-25.0,21.0,66.0,46.0,14032.0,'no'
85.0,0.0,89.0,5.0,2.0,0.0,4.0,86.0,82.0,6023.0,'no'
38.0,1.0,77.0,1.0,38.0,17.0,39.0,38.0,0.0,1189.0,'no'
43.0,0.0,86.0,0.0,44.0,19.0,42.0,42.0,0.0,7736.0,'no'
37.0,0.0,83.0,0.0,30.0,-9.0,46.0,52.0,6.0,6605.0,'no'
37.0,0.0,104.0,-6.0,34.0,0.0,67.0,71.0,4.0,9142.0,'no'
43.0,0.0,81.0,0.0,42.0,0.0,38.0,40.0,2.0,3790.0,'no'
46.0,0.0,84.0,2.0,46.0,0.0,38.0,37.0,0.0,2510.0,'no'
44.0,0.0,76.0,-1.0,44.0,5.0,32.0,32.0,0.0,1714.0,'no'
38.0,1.0,103.0,2.0,34.0,0.0,65.0,69.0,4.0,1984.0,'no'
46.0,0.0,77.0,0.0,44.0,-22.0,31.0,33.0,2.0,1706.0,'no'
42.0,0.0,79.0,-5.0,42.0,0.0,37.0,38.0,0.0,2372.0,'no'
37.0,-1.0,78.0,8.0,0.0,7.0,41.0,78.0,36.0,9889.0,'no'
37.0,0.0,77.0,7.0,34.0,-6.0,41.0,44.0,2.0,603.0,'no'
46.0,0.0,85.0,0.0,46.0,0.0,39.0,39.0,0.0,14431.0,'no'
37.0,0.0,78.0,0.0,20.0,7.0,41.0,57.0,16.0,3963.0,'no'
37.0,0.0,81.0,0.0,30.0,-5.0,45.0,50.0,6.0,7263.0,'no'
46.0,5.0,89.0,0.0,46.0,8.0,43.0,42.0,0.0,11619.0,'no'
55.0,0.0,77.0,0.0,-20.0,-18.0,21.0,97.0,76.0,1628.0,'no'
55.0,5.0,77.0,0.0,54.0,0.0,22.0,23.0,0.0,1592.0,'no'
37.0,0.0,77.0,0.0,34.0,-19.0,40.0,43.0,4.0,3446.0,'no'
37.0,0.0,96.0,0.0,16.0,-27.0,59.0,81.0,22.0,8058.0,'no'
51.0,0.0,81.0,0.0,52.0,2.0,30.0,30.0,0.0,13832.0,'no'
48.0,0.0,89.0,-2.0,46.0,-4.0,41.0,42.0,2.0,6024.0,'no'
48.0,3.0,102.0,0.0,46.0,0.0,53.0,55.0,2.0,13177.0,'no'
53.0,4.0,81.0,-1.0,54.0,6.0,28.0,27.0,0.0,1353.0,'no'
41.0,0.0,108.0,-4.0,42.0,18.0,66.0,66.0,0.0,5605.0,'no'
45.0,0.0,76.0,-1.0,44.0,-1.0,31.0,32.0,2.0,527.0,'no'
55.0,0.0,78.0,6.0,24.0,0.0,23.0,55.0,32.0,8768.0,'no'
77.0,4.0,81.0,0.0,-42.0,0.0,4.0,125.0,120.0,10933.0,'no'
54.0,-5.0,83.0,0.0,54.0,0.0,29.0,29.0,0.0,12123.0,'no'
49.0,2.0,79.0,2.0,50.0,30.0,30.0,30.0,0.0,6622.0,'no'
37.0,0.0,79.0,0.0,36.0,9.0,43.0,43.0,0.0,2228.0,'no'
81.0,0.0,84.0,0.0,-24.0,0.0,4.0,110.0,106.0,4792.0,'no'
37.0,0.0,93.0,0.0,10.0,-12.0,56.0,83.0,28.0,7516.0,'no'
55.0,0.0,95.0,0.0,38.0,4.0,40.0,57.0,16.0,5826.0,'no'
42.0,0.0,75.0,0.0,42.0,0.0,32.0,34.0,2.0,4766.0,'no'
56.0,0.0,77.0,0.0,-18.0,-9.0,21.0,95.0,74.0,8149.0,'no'
37.0,0.0,80.0,2.0,26.0,0.0,43.0,54.0,10.0,177.0,'no'
37.0,-1.0,82.0,0.0,36.0,-19.0,45.0,46.0,2.0,13154.0,'no'
37.0,0.0,77.0,0.0,-20.0,10.0,41.0,98.0,58.0,3389.0,'no'
48.0,0.0,77.0,-1.0,46.0,0.0,29.0,31.0,2.0,2298.0,'no'
55.0,0.0,78.0,0.0,6.0,-19.0,23.0,73.0,50.0,13982.0,'no'
45.0,0.0,106.0,-1.0,44.0,0.0,61.0,62.0,2.0,2207.0,'no'
56.0,2.0,98.0,0.0,46.0,26.0,42.0,51.0,10.0,6349.0,'no'
37.0,2.0,79.0,6.0,0.0,0.0,42.0,79.0,38.0,6617.0,'no'
39.0,-4.0,106.0,0.0,38.0,0.0,66.0,67.0,0.0,2527.0,'no'
43.0,0.0,79.0,-2.0,42.0,0.0,36.0,37.0,2.0,6781.0,'no'
56.0,4.0,98.0,0.0,52.0,10.0,42.0,46.0,4.0,10530.0,'no'
37.0,0.0,90.0,0.0,26.0,1.0,52.0,64.0,12.0,12140.0,'no'
43.0,-1.0,87.0,0.0,42.0,-7.0,44.0,46.0,2.0,2998.0,'no'
37.0,0.0,78.0,0.0,16.0,-3.0,42.0,63.0,22.0,12566.0,'no'
45.0,0.0,77.0,0.0,44.0,-1.0,32.0,33.0,0.0,9907.0,'no'
45.0,-4.0,88.0,0.0,46.0,14.0,42.0,41.0,0.0,12869.0,'no'
37.0,0.0,77.0,6.0,28.0,17.0,41.0,49.0,8.0,4542.0,'no'
53.0,0.0,81.0,0.0,52.0,-25.0,28.0,29.0,2.0,1631.0,'no'
44.0,0.0,83.0,4.0,44.0,1.0,40.0,39.0,0.0,5421.0,'no'
39.0,2.0,102.0,0.0,38.0,0.0,63.0,63.0,0.0,1848.0,'no'
41.0,5.0,77.0,0.0,42.0,17.0,36.0,35.0,0.0,3292.0,'no'
57.0,1.0,87.0,0.0,56.0,0.0,30.0,30.0,0.0,5079.0,'no'
42.0,-2.0,76.0,1.0,42.0,0.0,34.0,35.0,0.0,689.0,'no'
46.0,0.0,77.0,0.0,44.0,-25.0,31.0,33.0,2.0,6903.0,'no'
53.0,0.0,86.0,0.0,52.0,-21.0,32.0,34.0,2.0,12579.0,'no'
56.0,0.0,76.0,0.0,-12.0,5.0,20.0,89.0,68.0,2162.0,'no'
46.0,-1.0,86.0,0.0,46.0,0.0,40.0,40.0,0.0,8145.0,'no'
45.0,-2.0,86.0,0.0,44.0,-20.0,40.0,42.0,2.0,7834.0,'no'
56.0,0.0,86.0,0.0,54.0,-30.0,31.0,32.0,2.0,2103.0,'no'
47.0,0.0,77.0,1.0,46.0,0.0,29.0,30.0,0.0,14160.0,'no'
46.0,0.0,81.0,7.0,46.0,3.0,35.0,34.0,0.0,42.0,'no'
37.0,0.0,79.0,-5.0,2.0,0.0,43.0,77.0,34.0,3863.0,'no'
37.0,0.0,80.0,0.0,10.0,11.0,43.0,70.0,26.0,5062.0,'no'
79.0,0.0,84.0,0.0,-36.0,-1471.0,4.0,120.0,116.0,2672.0,'no'
37.0,0.0,106.0,0.0,28.0,5.0,68.0,77.0,8.0,11113.0,'no'
51.0,0.0,90.0,0.0,52.0,5.0,38.0,38.0,0.0,9135.0,'no'
43.0,0.0,86.0,8.0,42.0,-8.0,43.0,45.0,2.0,3340.0,'no'
37.0,0.0,77.0,0.0,6.0,-18.0,40.0,72.0,32.0,1687.0,'no'
40.0,2.0,93.0,0.0,38.0,0.0,53.0,55.0,2.0,2356.0,'no'
56.0,1.0,89.0,0.0,56.0,0.0,33.0,32.0,0.0,597.0,'no'
40.0,4.0,77.0,0.0,38.0,0.0,37.0,38.0,2.0,13893.0,'no'
37.0,0.0,106.0,0.0,24.0,-20.0,68.0,82.0,14.0,11864.0,'no'
46.0,0.0,90.0,0.0,46.0,6.0,44.0,44.0,0.0,4255.0,'no'
50.0,2.0,91.0,0.0,50.0,0.0,41.0,42.0,0.0,3512.0,'no'
41.0,4.0,79.0,0.0,38.0,-22.0,38.0,41.0,2.0,6532.0,'no'
44.0,1.0,82.0,-3.0,44.0,0.0,38.0,38.0,0.0,6354.0,'no'
55.0,1.0,77.0,-2.0,44.0,0.0,22.0,34.0,12.0,5934.0,'no'
56.0,0.0,77.0,0.0,44.0,-21.0,22.0,34.0,12.0,3849.0,'no'
56.0,0.0,93.0,-5.0,50.0,0.0,38.0,44.0,6.0,10634.0,'no'
48.0,-2.0,89.0,0.0,46.0,0.0,41.0,42.0,2.0,558.0,'no'
44.0,0.0,86.0,1.0,42.0,-27.0,43.0,45.0,2.0,14480.0,'no'
43.0,0.0,99.0,0.0,42.0,-1.0,56.0,58.0,2.0,3307.0,'no'
41.0,-3.0,82.0,1.0,42.0,0.0,41.0,41.0,0.0,9853.0,'no'
41.0,1.0,78.0,0.0,38.0,0.0,37.0,39.0,2.0,11138.0,'no'
41.0,-2.0,79.0,0.0,38.0,-9.0,38.0,40.0,2.0,852.0,'no'
48.0,0.0,77.0,0.0,46.0,-1.0,28.0,30.0,2.0,10534.0,'no'
55.0,0.0,82.0,0.0,-40.0,-19.0,26.0,123.0,96.0,4970.0,'no'
56.0,0.0,77.0,0.0,-2.0,12.0,21.0,79.0,58.0,1531.0,'no'
37.0,0.0,77.0,0.0,2.0,-20.0,40.0,74.0,34.0,2464.0,'no'
46.0,0.0,76.0,4.0,46.0,1.0,30.0,30.0,0.0,6396.0,'no'
55.0,-1.0,78.0,-4.0,8.0,-10.0,23.0,70.0,48.0,1998.0,'no'
55.0,0.0,77.0,0.0,-18.0,-21.0,21.0,95.0,74.0,4957.0,'no'
70.0,-29.0,107.0,0.0,60.0,-10.0,37.0,47.0,10.0,9449.0,'no'
51.0,4.0,82.0,0.0,50.0,0.0,31.0,33.0,2.0,1262.0,'no'
77.0,0.0,81.0,0.0,-42.0,0.0,4.0,125.0,122.0,11311.0,'no'
44.0,1.0,93.0,0.0,44.0,4.0,50.0,50.0,0.0,12532.0,'no'
51.0,-4.0,90.0,0.0,50.0,-17.0,39.0,41.0,2.0,2773.0,'no'
37.0,0.0,79.0,0.0,30.0,21.0,42.0,48.0,6.0,3221.0,'no'
37.0,0.0,83.0,0.0,0.0,-6.0,46.0,83.0,36.0,14223.0,'no'
42.0,-2.0,82.0,0.0,42.0,0.0,40.0,41.0,0.0,2675.0,'no'
41.0,1.0,79.0,0.0,42.0,14.0,38.0,38.0,0.0,3850.0,'no'
45.0,-1.0,85.0,1.0,44.0,0.0,40.0,41.0,2.0,4605.0,'no'
37.0,0.0,95.0,-2.0,16.0,-3.0,58.0,80.0,22.0,7090.0,'no'
37.0,0.0,104.0,0.0,28.0,14.0,67.0,75.0,8.0,11486.0,'no'
37.0,0.0,84.0,0.0,28.0,-5.0,47.0,55.0,8.0,2739.0,'no'
45.0,5.0,90.0,0.0,44.0,0.0,45.0,46.0,0.0,5369.0,'no'
37.0,0.0,76.0,0.0,20.0,0.0,40.0,55.0,16.0,12430.0,'no'
42.0,-1.0,80.0,-4.0,42.0,-6.0,38.0,39.0,0.0,11241.0,'no'
106.0,3.0,108.0,2.0,72.0,5.0,1.0,35.0,34.0,8461.0,'no'
37.0,0.0,79.0,0.0,8.0,2.0,42.0,71.0,28.0,7436.0,'no'
37.0,0.0,78.0,0.0,12.0,28.0,41.0,65.0,24.0,12635.0,'no'
55.0,0.0,97.0,0.0,50.0,-8.0,41.0,48.0,6.0,14316.0,'no'
37.0,0.0,77.0,0.0,6.0,6.0,40.0,72.0,32.0,5735.0,'no'
41.0,0.0,79.0,-2.0,42.0,0.0,38.0,37.0,0.0,14331.0,'no'
44.0,0.0,87.0,-7.0,44.0,0.0,43.0,43.0,0.0,7238.0,'no'
55.0,0.0,95.0,0.0,54.0,6.0,40.0,41.0,2.0,8890.0,'no'
44.0,0.0,86.0,0.0,42.0,-28.0,42.0,44.0,2.0,7654.0,'no'
49.0,0.0,90.0,0.0,50.0,4.0,42.0,41.0,0.0,6974.0,'no'
50.0,0.0,87.0,1.0,50.0,0.0,37.0,38.0,0.0,3233.0,'no'
44.0,0.0,81.0,4.0,44.0,5.0,37.0,37.0,0.0,1950.0,'no'
39.0,5.0,85.0,0.0,38.0,0.0,46.0,46.0,0.0,11836.0,'no'
37.0,0.0,77.0,6.0,28.0,-19.0,41.0,49.0,8.0,13643.0,'no'
37.0,0.0,81.0,-6.0,-4.0,0.0,45.0,86.0,42.0,9072.0,'no'
37.0,-5.0,79.0,4.0,36.0,0.0,42.0,43.0,0.0,5068.0,'no'
37.0,0.0,80.0,-1.0,8.0,0.0,43.0,72.0,28.0,8479.0,'no'
52.0,-1.0,82.0,0.0,52.0,0.0,29.0,30.0,0.0,12977.0,'no'
38.0,0.0,81.0,0.0,36.0,-29.0,43.0,45.0,2.0,8632.0,'no'
37.0,0.0,82.0,-3.0,-4.0,0.0,45.0,87.0,42.0,1560.0,'no'
83.0,0.0,86.0,0.0,-2.0,21.0,4.0,89.0,86.0,7878.0,'no'
44.0,3.0,83.0,-3.0,42.0,-19.0,39.0,41.0,2.0,7227.0,'no'
76.0,0.0,81.0,0.0,-42.0,-20.0,5.0,125.0,120.0,208.0,'no'
45.0,5.0,75.0,0.0,44.0,0.0,30.0,31.0,0.0,4705.0,'no'
56.0,-2.0,96.0,-1.0,52.0,0.0,40.0,44.0,4.0,477.0,'no'
37.0,0.0,79.0,0.0,20.0,1.0,42.0,58.0,16.0,97.0,'no'
